"discretization","discretization_method","min_support","airi_metric","LHS","RHS","rule_support","confidence","coverage","lift","count","conviction","chi_p_adj","mutualInfo","improvement","key_item","LHSsize"
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_,PelagicLayer=Mesopelagic,PO4=very high,Si=very high}","{Classification=Undetermined}",0.00102161100196464,0.928571428571429,0.00110019646365422,5.76956612723214,13,11.7467976424361,9.9113856192817e-11,0.186111186261745,0.046218487394958,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_",4
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_,PelagicLayer=Epipelagic,NH4=Unknown,Si=low}","{Classification=Abundant}",0.00117878192534381,0.833333333333333,0.00141453831041257,18.1578196347032,15,5.72463654223969,3.49692975956193e-53,0.28242857940464,0.833333333333333,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_",4
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS4 marine group,PelagicLayer=Epipelagic,NO2=Undetected}","{Classification=Undetermined}",0.00117878192534381,0.882352941176471,0.00133595284872299,5.48239315257353,15,7.13198428290766,1.03667561390021e-11,0.167092057574576,0.882352941176471,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS4 marine group",3
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS5 marine group,Si=very high,Temperature=very low}","{Classification=Undetermined}",0.00117878192534381,0.833333333333333,0.00141453831041257,5.17781575520833,15,5.03434184675835,1.49433439468259e-10,0.145936285677719,0.833333333333333,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS5 marine group",3
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Ulvibacter,NH4=Unknown,Temperature=very high}","{Classification=Undetermined}",0.00110019646365422,0.823529411764706,0.00133595284872299,5.11690027573529,14,4.75465618860511,1.90508008897484e-09,0.140662720027515,0.823529411764706,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Ulvibacter",3
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9 marine group_,PelagicLayer=Epipelagic,Salinity=low}","{Classification=Undetermined}",0.00149312377210216,0.863636363636364,0.00172888015717092,5.36609996448864,19,6.15308447937132,5.24243207785022e-15,0.16392645564949,0.863636363636364,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9 marine group_",3
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_LS-NOB,Si=very high,Temperature=very low}","{Classification=Undetermined}",0.00110019646365422,0.875,0.0012573673870334,5.43670654296875,14,6.7124557956778,1.39217421140407e-10,0.162268072913611,0.875,"Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_LS-NOB",3
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Planctomycetota_OM190_,PO4=very high,Si=very high,Temperature=very low}","{Classification=Undetermined}",0.00102161100196464,0.928571428571429,0.00110019646365422,5.76956612723214,13,11.7467976424361,9.9113856192817e-11,0.186111186261745,0.0535714285714286,"Bacteria_Planctomycetota_OM190_",4
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Ascidiaceihabitans,PelagicLayer=Epipelagic,NH4=Unknown,Si=high}","{Classification=Undetermined}",0.00102161100196464,0.8125,0.0012573673870334,5.04837036132812,13,4.47497053045187,2.40348850549189e-08,0.134994696277812,0.8125,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Ascidiaceihabitans",4
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina,PO4=very low}","{Classification=Undetermined}",0.00157170923379175,0.869565217391304,0.00180746561886051,5.40293817934783,20,6.43277013752456,3.97806291330706e-16,0.167806053201583,0.869565217391304,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina",2
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ia,PelagicLayer=Epipelagic,NO2=high}","{Classification=Abundant}",0.0012573673870334,0.888888888888889,0.00141453831041257,19.3683409436834,16,8.58695481335953,2.61430652583854e-61,0.318378771527596,0.0793650793650793,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ia",3
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_}","{Classification=Rare}",0.00675834970530452,1,0.00675834970530452,1.26077479441197,86,Inf,0.0379208182745701,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_",1
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_}","{Classification=Rare}",0.00762278978388998,0.989795918367347,0.00770137524557957,1.2479097454894,97,20.2700196463654,0.026393262651455,0.0323100320333551,0.989795918367347,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_",1
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosomonas,PelagicLayer=Mesopelagic,Si=very high}","{Classification=Undetermined}",0.00102161100196464,0.866666666666667,0.00117878192534381,5.38492838541667,13,6.29292730844794,1.86132099531315e-09,0.15705742123819,0.866666666666667,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosomonas",3
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_}","{Classification=Rare}",0.00738703339882122,1,0.00738703339882122,1.26077479441197,94,Inf,0.0126274223236655,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_",1
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Porticoccaceae_SAR92 clade,NO2=very high,WaterMass=TAW}","{Classification=Undetermined}",0.00102161100196464,0.928571428571429,0.00110019646365422,5.76956612723214,13,11.7467976424361,9.9113856192817e-11,0.186111186261745,0.102484472049689,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Porticoccaceae_SAR92 clade",3
"quartile","Equal frequency (4 bins)",0.001,"mutual_information","{taxon=Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Roseibacillus,NH4=Unknown,Si=high}","{Classification=Undetermined}",0.00110019646365422,0.823529411764706,0.00133595284872299,5.11690027573529,14,4.75465618860511,1.90508008897484e-09,0.140662720027515,0.823529411764706,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Roseibacillus",3
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_,PelagicLayer=Mesopelagic,PO4=very high,Si=very high,Chl=Unknown}","{Classification=Undetermined}",0.00102161100196464,0.928571428571429,0.00110019646365422,5.76956612723214,13,11.7467976424361,9.9113856192817e-11,0.186111186261745,0,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_",5
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_,PelagicLayer=Epipelagic,NH4=Unknown,Si=low}","{Classification=Abundant}",0.00117878192534381,0.833333333333333,0.00141453831041257,18.1578196347032,15,5.72463654223969,3.49692975956193e-53,0.28242857940464,0.833333333333333,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_",4
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS4 marine group,PelagicLayer=Epipelagic,NH4=Unknown,Si=high}","{Classification=Undetermined}",0.00110019646365422,0.875,0.0012573673870334,5.43670654296875,14,6.7124557956778,1.39217421140407e-10,0.162268072913611,-0.00735294117647056,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS4 marine group",4
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS5 marine group,PO4=very high,Si=very high,Chl=Unknown,Temperature=very low}","{Classification=Undetermined}",0.00102161100196464,0.8125,0.0012573673870334,5.04837036132812,13,4.47497053045187,2.40348850549189e-08,0.134994696277812,-0.0208333333333334,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS5 marine group",5
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Ulvibacter,PelagicLayer=Epipelagic,NH4=Unknown,Temperature=very high}","{Classification=Undetermined}",0.00110019646365422,0.823529411764706,0.00133595284872299,5.11690027573529,14,4.75465618860511,1.90508008897484e-09,0.140662720027515,0,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Ulvibacter",4
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9 marine group_,NH4=Unknown,Salinity=low}","{Classification=Undetermined}",0.00110019646365422,0.875,0.0012573673870334,5.43670654296875,14,6.7124557956778,1.39217421140407e-10,0.162268072913611,0.875,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9 marine group_",3
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_LS-NOB,Si=very high,Chl=Unknown,Temperature=very low}","{Classification=Undetermined}",0.00110019646365422,0.875,0.0012573673870334,5.43670654296875,14,6.7124557956778,1.39217421140407e-10,0.162268072913611,0,"Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_LS-NOB",4
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Planctomycetota_OM190_,PO4=very high,Si=very high,Chl=Unknown,Temperature=very low}","{Classification=Undetermined}",0.00102161100196464,0.928571428571429,0.00110019646365422,5.76956612723214,13,11.7467976424361,9.9113856192817e-11,0.186111186261745,0,"Bacteria_Planctomycetota_OM190_",5
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Ascidiaceihabitans,PelagicLayer=Epipelagic,NH4=Unknown,Si=high}","{Classification=Undetermined}",0.00102161100196464,0.8125,0.0012573673870334,5.04837036132812,13,4.47497053045187,2.40348850549189e-08,0.134994696277812,0.8125,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Ascidiaceihabitans",4
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina,PelagicLayer=Epipelagic,NH4=Unknown,Temperature=very high}","{Classification=Undetermined}",0.00110019646365422,0.823529411764706,0.00133595284872299,5.11690027573529,14,4.75465618860511,1.90508008897484e-09,0.140662720027515,0,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina",4
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ia,PelagicLayer=Mesopelagic,NO2=very high,Chl=Unknown}","{Classification=Abundant}",0.00117878192534381,0.833333333333333,0.00141453831041257,18.1578196347032,15,5.72463654223969,3.49692975956193e-53,0.28242857940464,-0.00877192982456132,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ia",4
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_}","{Classification=Rare}",0.00675834970530452,1,0.00675834970530452,1.26077479441197,86,Inf,0.0379208182745701,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_",1
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_}","{Classification=Rare}",0.00762278978388998,0.989795918367347,0.00770137524557957,1.2479097454894,97,20.2700196463654,0.026393262651455,0.0323100320333551,0.989795918367347,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_",1
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosomonas,PelagicLayer=Mesopelagic,NO2=very high,Chl=Unknown}","{Classification=Undetermined}",0.00110019646365422,0.823529411764706,0.00133595284872299,5.11690027573529,14,4.75465618860511,1.90508008897484e-09,0.140662720027515,0,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosomonas",4
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_}","{Classification=Rare}",0.00738703339882122,1,0.00738703339882122,1.26077479441197,94,Inf,0.0126274223236655,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_",1
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Porticoccaceae_SAR92 clade,PelagicLayer=Mesopelagic,NO2=very high,Chl=Unknown,WaterMass=TAW}","{Classification=Undetermined}",0.00102161100196464,0.928571428571429,0.00110019646365422,5.76956612723214,13,11.7467976424361,9.9113856192817e-11,0.186111186261745,0,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Porticoccaceae_SAR92 clade",5
"quartile","Equal frequency (4 bins)",0.001,"complexity","{taxon=Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Roseibacillus,PelagicLayer=Epipelagic,NH4=Unknown,Si=high}","{Classification=Undetermined}",0.00102161100196464,0.8125,0.0012573673870334,5.04837036132812,13,4.47497053045187,2.40348850549189e-08,0.134994696277812,-0.0110294117647058,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Roseibacillus",4
"quartile","Equal frequency (4 bins)",0.002,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina,WaterMass=AW}","{Classification=Undetermined}",0.00267190569744597,0.80952380952381,0.00330058939096267,5.02987816220238,34,4.40504911591356,2.992456009908e-26,0.153523332617092,0.80952380952381,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina",2
"quartile","Equal frequency (4 bins)",0.002,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_}","{Classification=Rare}",0.00675834970530452,1,0.00675834970530452,1.26077479441197,86,Inf,0.027854308047149,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_",1
"quartile","Equal frequency (4 bins)",0.002,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_}","{Classification=Rare}",0.00762278978388998,0.989795918367347,0.00770137524557957,1.2479097454894,97,20.2700196463654,0.0193868724809651,0.0323100320333551,0.989795918367347,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_",1
"quartile","Equal frequency (4 bins)",0.002,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_}","{Classification=Rare}",0.00738703339882122,1,0.00738703339882122,1.26077479441197,94,Inf,0.0092753302077528,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_",1
"quartile","Equal frequency (4 bins)",0.002,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina,WaterMass=AW}","{Classification=Undetermined}",0.00267190569744597,0.80952380952381,0.00330058939096267,5.02987816220238,34,4.40504911591356,2.992456009908e-26,0.153523332617092,0.80952380952381,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina",2
"quartile","Equal frequency (4 bins)",0.002,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_}","{Classification=Rare}",0.00675834970530452,1,0.00675834970530452,1.26077479441197,86,Inf,0.027854308047149,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_",1
"quartile","Equal frequency (4 bins)",0.002,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_}","{Classification=Rare}",0.00762278978388998,0.989795918367347,0.00770137524557957,1.2479097454894,97,20.2700196463654,0.0193868724809651,0.0323100320333551,0.989795918367347,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_",1
"quartile","Equal frequency (4 bins)",0.002,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_}","{Classification=Rare}",0.00738703339882122,1,0.00738703339882122,1.26077479441197,94,Inf,0.0092753302077528,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_",1
"quartile","Equal frequency (4 bins)",0.002,"complexity","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina,WaterMass=AW}","{Classification=Undetermined}",0.00267190569744597,0.80952380952381,0.00330058939096267,5.02987816220238,34,4.40504911591356,2.992456009908e-26,0.153523332617092,0.80952380952381,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina",2
"quartile","Equal frequency (4 bins)",0.002,"complexity","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_}","{Classification=Rare}",0.00675834970530452,1,0.00675834970530452,1.26077479441197,86,Inf,0.027854308047149,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_",1
"quartile","Equal frequency (4 bins)",0.002,"complexity","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_}","{Classification=Rare}",0.00762278978388998,0.989795918367347,0.00770137524557957,1.2479097454894,97,20.2700196463654,0.0193868724809651,0.0323100320333551,0.989795918367347,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_",1
"quartile","Equal frequency (4 bins)",0.002,"complexity","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_}","{Classification=Rare}",0.00738703339882122,1,0.00738703339882122,1.26077479441197,94,Inf,0.0092753302077528,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_",1
"quartile","Equal frequency (4 bins)",0.005,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_}","{Classification=Rare}",0.00675834970530452,1,0.00675834970530452,1.26077479441197,86,Inf,0.0247307054144816,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_",1
"quartile","Equal frequency (4 bins)",0.005,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_}","{Classification=Rare}",0.00762278978388998,0.989795918367347,0.00770137524557957,1.2479097454894,97,20.2700196463654,0.0172128143130787,0.0323100320333551,0.989795918367347,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_",1
"quartile","Equal frequency (4 bins)",0.005,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_}","{Classification=Rare}",0.00738703339882122,1,0.00738703339882122,1.26077479441197,94,Inf,0.00823518784245858,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_",1
"quartile","Equal frequency (4 bins)",0.005,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_}","{Classification=Rare}",0.00675834970530452,1,0.00675834970530452,1.26077479441197,86,Inf,0.0247307054144816,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_",1
"quartile","Equal frequency (4 bins)",0.005,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_}","{Classification=Rare}",0.00762278978388998,0.989795918367347,0.00770137524557957,1.2479097454894,97,20.2700196463654,0.0172128143130787,0.0323100320333551,0.989795918367347,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_",1
"quartile","Equal frequency (4 bins)",0.005,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_}","{Classification=Rare}",0.00738703339882122,1,0.00738703339882122,1.26077479441197,94,Inf,0.00823518784245858,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_",1
"quartile","Equal frequency (4 bins)",0.005,"complexity","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_}","{Classification=Rare}",0.00675834970530452,1,0.00675834970530452,1.26077479441197,86,Inf,0.0247307054144816,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade III_",1
"quartile","Equal frequency (4 bins)",0.005,"complexity","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_}","{Classification=Rare}",0.00762278978388998,0.989795918367347,0.00770137524557957,1.2479097454894,97,20.2700196463654,0.0172128143130787,0.0323100320333551,0.989795918367347,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade IV_",1
"quartile","Equal frequency (4 bins)",0.005,"complexity","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_}","{Classification=Rare}",0.00738703339882122,1,0.00738703339882122,1.26077479441197,94,Inf,0.00823518784245858,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_",1
"tertile","Equal frequency (3 bins)",5e-04,"improvement","{taxon=Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_,WaterMass=WCW}","{Classification=Abundant}",0.000550098231827112,1,0.000550098231827112,21.7893835616438,7,Inf,1.06565397737098e-28,NA,1,"Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_",2
"tertile","Equal frequency (3 bins)",5e-04,"improvement","{taxon=Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus Nitrosopumilus,Temperature=low,Salinity=high}","{Classification=Abundant}",0.000864440078585462,0.846153846153846,0.00102161100196464,18.4371707060063,11,6.20168958742633,1.81679816167303e-38,0.278065129136763,0.846153846153846,"Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus Nitrosopumilus",3
"tertile","Equal frequency (3 bins)",5e-04,"improvement","{taxon=Archaea_Thermoplasmatota_Thermoplasmata_Marine Group II,NH4=Unknown,Si=high,Temperature=medium}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00258971690465338,0.148684177283119,0.875,"Archaea_Thermoplasmatota_Thermoplasmata_Marine Group II",4
"tertile","Equal frequency (3 bins)",5e-04,"improvement","{taxon=Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Microtrichaceae_Sva0996 marine group,PelagicLayer=Bathypelagic}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00258971690465338,0.148684177283119,0.875,"Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Microtrichaceae_Sva0996 marine group",2
"tertile","Equal frequency (3 bins)",5e-04,"improvement","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Fluviicola,PO4=low,WaterMass=AW}","{Classification=Undetermined}",0.000707269155206287,1,0.000707269155206287,6.21337890625,9,Inf,4.89268351254779e-07,NA,1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Fluviicola",3
"tertile","Equal frequency (3 bins)",5e-04,"improvement","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_,Temperature=low,Salinity=very high}","{Classification=Undetermined}",0.000550098231827112,1,0.000550098231827112,6.21337890625,7,Inf,0.000102040953630485,NA,1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_",3
"tertile","Equal frequency (3 bins)",5e-04,"improvement","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_,Chl=high,Salinity=high}","{Classification=Abundant}",0.000550098231827112,1,0.000550098231827112,21.7893835616438,7,Inf,1.06565397737098e-28,NA,1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_",3
"tertile","Equal frequency (3 bins)",5e-04,"improvement","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Aurantivirga,Chl=Unknown,Salinity=low}","{Classification=Abundant}",0.000550098231827112,1,0.000550098231827112,21.7893835616438,7,Inf,1.06565397737098e-28,NA,1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Aurantivirga",3
"tertile","Equal frequency (3 bins)",5e-04,"improvement","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Formosa,PO4=low,NO2=low,NH4=Unknown}","{Classification=Abundant}",0.000628683693516699,0.888888888888889,0.000707269155206287,19.3683409436834,8,8.58695481335953,8.03564523015587e-29,0.290922176781766,0.888888888888889,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Formosa",4
"tertile","Equal frequency (3 bins)",5e-04,"improvement","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS4 marine group,Temperature=low,Salinity=low}","{Classification=Undetermined}",0.000785854616895874,0.909090909090909,0.000864440078585462,5.64852627840909,10,9.22962671905697,9.59965801469093e-07,0.170588941116608,0.909090909090909,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS4 marine group",3
